date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2020-05-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",54955,614927.07,0,0
2020-05-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",55768,555437.14,0,0
2020-05-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",59656,463017.12,0,0
2020-05-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",65181,721837.38,0,0
2020-05-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",65712,661554.33,0,0
2020-05-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",71736,659517.14,0,0
2020-05-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",73023,790198.44,0,0
2020-05-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",75810,762136.81,0,0
2020-05-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",80039,820617.76,0,0
2020-05-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",89962,834457.62,0,0
2020-05-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",106589,1069015.39,0,0
2020-05-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",135739,1205386.87,0,0
2020-05-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",151124,1400589.65,0,0
2020-05-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",206070,1433601.55,0,0
2020-06-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",19297,231335.3,0,0
2020-06-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",20873,255533.01,0,0
2020-06-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",22240,261104.62,0,0
2020-06-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",27197,293033.52,0,0
2020-06-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",27882,327135.22,0,0
2020-06-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",29724,300412.59,0,0
2020-06-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",30155,420924.97,0,0
2020-06-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",31354,333538.43,0,0
2020-06-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",31432,336063.65,0,0
2020-06-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",33539,348221.6,0,0
2020-06-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",36913,334980.78,0,0
2020-06-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",37567,393124.79,0,0
2020-06-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",38078,405684.88,0,0
2020-06-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",38240,388202.3,0,0
2020-06-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",39577,442421.26,0,0
2020-06-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",41605,488355.74,0,0
2020-06-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",46942,484262.51,0,0
2020-06-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",47170,525031,0,0
2020-06-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",48298,464497.39,0,0
2020-06-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",49247,418066.95,0,0
2020-06-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",49838,548965.01,0,0
2020-06-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",50053,598916.99,0,0
2020-06-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",51789,538294.38,0,0
2020-06-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",52130,518660.43,0,0
2020-06-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",54158,599368.28,0,0
2020-06-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",54544,621544.57,0,0
2020-06-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",54932,603005.18,0,0
2020-06-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",55794,589194.34,0,0
2020-06-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",56579,634845.71,0,0
2020-06-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",56804,587893.71,0,0
2020-06-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",61021,480797.27,0,0
2020-06-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",67816,766594.96,0,0
2020-06-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",68247,708468,0,0
2020-06-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",75758,705101.52,0,0
2020-06-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",76283,828544.44,0,0
2020-06-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",79094,805880.01,0,0
2020-06-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",83172,867153.6,0,0
2020-06-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",93674,890011.12,0,0
2020-06-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",109216,1094006.72,0,0
2020-06-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",141394,1294167.85,0,0
2020-06-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",158446,1489651.8,0,0
2020-06-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",214369,1513290.85,0,0
2020-07-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",20431,236776.4,0,0
2020-07-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",22048,250768.49,0,0
2020-07-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",23086,266369.57,0,0
2020-07-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",28355,306097.29,0,0
2020-07-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",29361,342718.2,0,0
2020-07-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",30640,427093.6,0,0
2020-07-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",30648,294648.26,0,0
2020-07-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",32605,340467.28,0,0
2020-07-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",32992,342889.27,0,0
2020-07-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",34757,349589.87,0,0
2020-07-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",38303,401594.25,0,0
2020-07-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",38559,351320.15,0,0
2020-07-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",39532,404873.78,0,0
2020-07-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",39712,383232.33,0,0
2020-07-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",41351,448349.1,0,0
2020-07-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",42792,499023.83,0,0
2020-07-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",48970,507732.88,0,0
2020-07-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",49156,537021.54,0,0
2020-07-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",51064,497355.9,0,0
2020-07-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",51131,588595.71,0,0
2020-07-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",51199,421139.54,0,0
2020-07-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",52582,577554.88,0,0
2020-07-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",54108,553591.06,0,0
2020-07-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",54943,527953.87,0,0
2020-07-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",56309,595304.32,0,0
2020-07-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",56438,617475.34,0,0
2020-07-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",56930,637121.53,0,0
2020-07-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",57555,590172.27,0,0
2020-07-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",58324,649670.96,0,0
2020-07-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",59582,587118.98,0,0
2020-07-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",63423,499188.51,0,0
2020-07-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",69948,704356.29,0,0
2020-07-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",71403,785438.85,0,0
2020-07-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",78421,730462.47,0,0
2020-07-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",78756,831456.86,0,0
2020-07-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",81211,819666.99,0,0
2020-07-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",86202,878072.92,0,0
2020-07-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",98354,912993.67,0,0
2020-07-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",114969,1154936,0,0
2020-07-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",148136,1321353.04,0,0
2020-07-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",164940,1518379.92,0,0
2020-07-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",223239,1567033.23,0,0
2020-08-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",18688,214869.65,0,0
2020-08-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",20054,239831.65,0,0
2020-08-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",20839,240949.97,0,0
2020-08-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",25790,287227.19,0,0
2020-08-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",26764,316073.3,0,0
2020-08-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",27514,389004.27,0,0
2020-08-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",28763,288557.82,0,0
2020-08-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",29819,311355.26,0,0
2020-08-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",29845,312413.63,0,0
2020-08-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",31882,324493.14,0,0
2020-08-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",35277,319346.44,0,0
2020-08-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",35511,372357.18,0,0
2020-08-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",35674,371705.83,0,0
2020-08-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",36076,349863.8,0,0
2020-08-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",37123,412400.19,0,0
2020-08-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",38874,469667.95,0,0
2020-08-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",44555,457702.94,0,0
2020-08-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",45584,496429.36,0,0
2020-08-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",45802,445462.13,0,0
2020-08-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",46615,378611.7,0,0
2020-08-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",46682,542056.57,0,0
2020-08-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",47892,490791.66,0,0
2020-08-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",48475,532771.95,0,0
2020-08-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",50102,500668.21,0,0
2020-08-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",50498,553072.49,0,0
2020-08-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",52582,562575.68,0,0
2020-08-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",52638,607766.65,0,0
2020-08-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",52775,569211.72,0,0
2020-08-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",53266,587564.79,0,0
2020-08-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",53744,544812.56,0,0
2020-08-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",59063,458697.31,0,0
2020-08-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",64058,644520.8,0,0
2020-08-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",64270,709394.93,0,0
2020-08-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",71530,691399.73,0,0
2020-08-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",71721,781289.11,0,0
2020-08-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",75269,739258,0,0
2020-08-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",77239,802017.06,0,0
2020-08-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",88991,837341.34,0,0
2020-08-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",104855,1043408.16,0,0
2020-08-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",133759,1216169.01,0,0
2020-08-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",149298,1398910.52,0,0
2020-08-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",202409,1443833.02,0,0
2020-09-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",19923,234368.36,0,0
2020-09-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",21049,256690.78,0,0
2020-09-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",22157,263087.31,0,0
2020-09-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",27859,314043.1,0,0
2020-09-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",28403,327200.76,0,0
2020-09-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",29579,296606,0,0
2020-09-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",29733,390108.39,0,0
2020-09-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",32211,342706.69,0,0
2020-09-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",32323,351641.12,0,0
2020-09-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",33288,335442.74,0,0
2020-09-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",37332,397184.83,0,0
2020-09-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",37529,334325.71,0,0
2020-09-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",38482,414078.76,0,0
2020-09-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",38740,389454.06,0,0
2020-09-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",40341,446195.4,0,0
2020-09-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",41191,497570.3,0,0
2020-09-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",47961,520900.21,0,0
2020-09-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",48330,513947.88,0,0
2020-09-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",49412,496813.53,0,0
2020-09-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",49824,437621.86,0,0
2020-09-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",50941,613999.37,0,0
2020-09-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",51210,573449.6,0,0
2020-09-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",52745,546172.16,0,0
2020-09-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",53387,527092.02,0,0
2020-09-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",55303,651895.79,0,0
2020-09-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",55689,610136.88,0,0
2020-09-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",55915,615664.83,0,0
2020-09-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",56765,630207.32,0,0
2020-09-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",57354,636252.86,0,0
2020-09-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",58051,586064.35,0,0
2020-09-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",62863,492990.95,0,0
2020-09-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",68951,798503.11,0,0
2020-09-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",69263,720757.68,0,0
2020-09-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",76121,748330.47,0,0
2020-09-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",76886,845623.26,0,0
2020-09-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",79920,807333.95,0,0
2020-09-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",84823,917560.45,0,0
2020-09-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",96237,919580.65,0,0
2020-09-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",112757,1157874.01,0,0
2020-09-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",144019,1305301.82,0,0
2020-09-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",160285,1538088.86,0,0
2020-09-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",215840,1563874.73,0,0
2020-10-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",20296,239772.4,0,0
2020-10-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",22073,255186.34,0,0
2020-10-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",22927,275253.53,0,0
2020-10-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",27929,309858.91,0,0
2020-10-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",29183,350202.98,0,0
2020-10-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",30979,301102.9,0,0
2020-10-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",31077,447560.29,0,0
2020-10-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",32455,333395.12,0,0
2020-10-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",32912,350901.37,0,0
2020-10-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",34332,347518.92,0,0
2020-10-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",37979,347258.94,0,0
2020-10-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",38217,401100.35,0,0
2020-10-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",38925,378376.14,0,0
2020-10-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",39161,412856.82,0,0
2020-10-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",40617,458199.89,0,0
2020-10-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",43163,524766.29,0,0
2020-10-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",48213,504277.49,0,0
2020-10-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",49072,534048.69,0,0
2020-10-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",50637,494095.35,0,0
2020-10-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",50723,437640.02,0,0
2020-10-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",51310,603422.4,0,0
2020-10-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",52427,573859.73,0,0
2020-10-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",53296,560947.42,0,0
2020-10-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",53860,532451.99,0,0
2020-10-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",56372,626932.19,0,0
2020-10-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",56436,639209.48,0,0
2020-10-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",56785,607436.46,0,0
2020-10-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",57966,632045.02,0,0
2020-10-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",58617,635452.63,0,0
2020-10-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",58913,601775.97,0,0
2020-10-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",63711,499440.37,0,0
2020-10-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",70106,714198.38,0,0
2020-10-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",70347,809170.4,0,0
2020-10-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",77686,759224.06,0,0
2020-10-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",78835,864068.29,0,0
2020-10-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",81289,795651.14,0,0
2020-10-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",85719,917312.23,0,0
2020-10-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",96860,904144.02,0,0
2020-10-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",113318,1137470.35,0,0
2020-10-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",146567,1341357.9,0,0
2020-10-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",164124,1567060.99,0,0
2020-10-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",219773,1556246.94,0,0
2020-11-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",19342,227063.26,0,0
2020-11-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",20995,248794.97,0,0
2020-11-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",22261,268923.59,0,0
2020-11-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",27699,306195.79,0,0
2020-11-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",28245,332470.17,0,0
2020-11-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",29511,405620.15,0,0
2020-11-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",29567,296004.84,0,0
2020-11-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",31566,343676.21,0,0
2020-11-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",32242,336432.47,0,0
2020-11-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",33600,336643.13,0,0
2020-11-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",36274,395928.35,0,0
2020-11-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",36936,337622.88,0,0
